project_id,mp_id,state_ut,constituency,district,block_or_urban,gram_panchayat_or_ward,village_or_locality,work_description,work_category,estimated_cost_inr,sanctioned_cost_inr,sanction_date,start_date,expected_completion_date,actual_completion_date,status,physical_completion_percentage,latitude,longitude,implementing_agency_id,ground_truth_label,anomaly_scenario
PRJ004097,MP00457,Uttar Pradesh,VARANASI,Varanasi,Varanasi Municipal Corporation,Ward No. 40,Chandan Puram,"Black-topping/upgradation of village road in Chandan Puram, Varanasi district",ROAD,3059900,3096800,2025-04-26,2025-07-12,2025-11-24,,SANCTIONED,0,25.45217,79.64748,SYN_AGENCY_046,NORMAL,NORMAL
PRJ004098,MP00457,Uttar Pradesh,VARANASI,Varanasi,Varanasi Block,Rampur Gram Panchayat,Rampur,"Augmentation of piped water supply network in Rampur, Varanasi district",WATER_SUPPLY,2895600,2780800,2024-09-27,2024-12-05,2025-04-08,2025-04-07,COMPLETED,100,25.35972,79.70887,SYN_AGENCY_015,NORMAL,NORMAL
PRJ004099,MP00457,Uttar Pradesh,VARANASI,Varanasi,Varanasi Municipality,Ward No. 41,Ganga Vihar,"Construction of passenger waiting shed at Ganga Vihar, Varanasi district",BUS_SHELTER,339700,322200,2025-02-14,2025-04-30,2025-07-29,,ONGOING,48,25.45167,79.62652,SYN_AGENCY_034,NORMAL,NORMAL
PRJ004100,MP00457,Uttar Pradesh,VARANASI,Varanasi,Varanasi Block,Kaverihalli Gram Panchayat,Kaverihalli,"Construction of individual household toilets in Kaverihalli, Varanasi district",SANITATION,1419100,1377900,2024-07-01,2024-09-29,2025-01-22,,DELAYED,16,25.45059,79.7628,SYN_AGENCY_060,ANOMALOUS,LOW_UTILIZATION
PRJ004101,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Kishanpalli Gram Panchayat,Kishanpalli,"Construction of check dam near Kishanpalli, Kollam district",IRRIGATION,1745000,1719300,2024-09-18,2024-10-04,2025-08-09,,ONGOING,59,9.29201,74.87594,SYN_AGENCY_080,ANOMALOUS,POSSIBLE_DUPLICATE
PRJ004102,MP00458,Kerala,KOLLAM,Kollam,Kollam Nagar Panchayat,Ward No. 2,Krishna Layout,"Construction of check dam near Krishna Layout, Kollam district",IRRIGATION,1721300,1734700,2024-08-19,2024-09-14,2025-09-03,,ONGOING,77,9.30199,74.8644,SYN_AGENCY_021,NORMAL,NORMAL
PRJ004103,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Krishnagarh Gram Panchayat,Krishnagarh,"Construction of bus shelter at Krishnagarh, Kollam district",BUS_SHELTER,542800,549300,2025-01-06,2025-02-25,2025-05-06,2025-04-27,COMPLETED,100,9.2806,74.86593,SYN_AGENCY_009,NORMAL,NORMAL
PRJ004104,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Balgaon Gram Panchayat,Balgaon,"Construction of Panchayat Bhawan at Balgaon, Kollam district",PUBLIC_BUILDING,2984800,4117500,2025-02-11,2025-05-06,2026-01-10,,ONGOING,19,9.30367,74.935,SYN_AGENCY_033,ANOMALOUS,COST_OVERRUN
PRJ004105,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Adityaabad Gram Panchayat,Adityaabad,"Development of playground/sports ground at Adityaabad, Kollam district",SPORTS_INFRASTRUCTURE,2029600,1949700,2024-09-09,2024-10-11,2025-05-08,2025-05-31,COMPLETED,100,9.22708,74.93247,SYN_AGENCY_012,NORMAL,NORMAL
PRJ004106,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Chandanpura Gram Panchayat,Chandanpura,"Laying of water supply pipeline in Chandanpura, Kollam district",WATER_SUPPLY,1266400,1272300,2024-07-01,2024-08-13,2025-03-18,,DELAYED,44,9.24473,74.86302,SYN_AGENCY_030,ANOMALOUS,PROJECT_DELAY
PRJ004107,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Indraabad Gram Panchayat,Indraabad,"Construction of boundary wall at Government School, Indraabad, Kollam district",SCHOOL_INFRASTRUCTURE,1106200,1074800,2025-02-12,2025-03-14,2025-10-27,,ONGOING,38,9.34526,74.8783,SYN_AGENCY_061,NORMAL,NORMAL
PRJ004108,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Amarkheda Gram Panchayat,Amarkheda,"Construction of individual household toilets in Amarkheda, Kollam district",SANITATION,1322500,1280200,2025-04-27,2025-06-24,2025-11-19,,ONGOING,3,9.25202,74.87538,SYN_AGENCY_015,NORMAL,NORMAL
PRJ004109,MP00458,Kerala,KOLLAM,Kollam,Kollam Block,Laxminagar Gram Panchayat,Laxminagar,"Installation of drinking water supply scheme in Laxminagar, Kollam district",DRINKING_WATER,1662300,1650300,2024-10-07,2024-12-10,2025-04-22,2025-04-12,COMPLETED,100,9.29242,74.85095,SYN_AGENCY_076,NORMAL,NORMAL
PRJ004110,MP00459,Rajasthan,PALI,Pali,Pali Municipal Corporation,Ward No. 26,Om Colony,"Augmentation of piped water supply network in Om Colony, Pali district",WATER_SUPPLY,1557200,1571100,2025-01-11,2025-02-03,2025-09-14,,ONGOING,65,25.2962,72.77206,SYN_AGENCY_022,NORMAL,NORMAL
PRJ004111,MP00459,Rajasthan,PALI,Pali,Pali Block,Mahikheda Gram Panchayat,Mahikheda,"Installation of solar street lights in Mahikheda, Pali district",STREET_LIGHTING,1169300,1178100,2024-07-08,2024-08-12,2024-10-21,2024-11-13,COMPLETED,100,25.41691,72.77332,SYN_AGENCY_058,NORMAL,NORMAL
PRJ004112,MP00459,Rajasthan,PALI,Pali,Pali Block,Veerpur Gram Panchayat,Veerpur,"Provision of hand pumps/bore-well for drinking water in Veerpur, Pali district",DRINKING_WATER,1345600,1362200,2025-03-10,2025-04-17,2025-10-28,,ONGOING,29,25.28334,72.79291,SYN_AGENCY_062,NORMAL,NORMAL
PRJ004113,MP00459,Rajasthan,PALI,Pali,Pali Block,Deephalli Gram Panchayat,Deephalli,"Construction of additional classrooms at Government School, Deephalli, Pali district",SCHOOL_INFRASTRUCTURE,1602100,1563900,2024-11-27,2024-12-17,2025-09-13,,ONGOING,76,25.32309,72.73516,SYN_AGENCY_042,NORMAL,NORMAL
PRJ004114,MP00459,Rajasthan,PALI,Pali,Pali Block,Gangagaon Gram Panchayat,Gangagaon,"Construction of individual household toilets in Gangagaon, Pali district",SANITATION,1173500,1112500,2024-09-01,2024-11-15,2025-03-05,2025-03-06,COMPLETED,100,25.30321,72.80406,SYN_AGENCY_007,NORMAL,NORMAL
PRJ004115,MP00459,Rajasthan,PALI,Pali,Pali Block,Narmadagarh Gram Panchayat,Narmadagarh,"Installation of drinking water supply scheme in Narmadagarh, Pali district",DRINKING_WATER,2011800,1912600,2024-10-25,2024-12-07,2025-05-17,2025-05-29,COMPLETED,100,25.38819,72.75395,SYN_AGENCY_072,NORMAL,NORMAL
PRJ004116,MP00459,Rajasthan,PALI,Pali,Pali Block,Kishanpura Gram Panchayat,Kishanpura,"Construction of bus shelter at Kishanpura, Pali district",BUS_SHELTER,301600,302800,2024-08-23,2024-10-01,2024-12-12,2024-12-10,COMPLETED,100,25.4284,72.71196,SYN_AGENCY_055,NORMAL,NORMAL
PRJ004117,MP00459,Rajasthan,PALI,Pali,Pali Block,Shivhalli Gram Panchayat,Shivhalli,"Construction of individual household toilets in Shivhalli, Pali district",SANITATION,699100,695000,2024-08-29,2024-11-23,2025-02-14,2025-02-22,COMPLETED,100,25.38997,72.78978,SYN_AGENCY_030,NORMAL,NORMAL
PRJ004118,MP00459,Rajasthan,PALI,Pali,Pali Block,Hanumanpura Gram Panchayat,Hanumanpura,"Construction of concrete road at Hanumanpura, Pali district",ROAD,2356700,2277700,2024-10-02,2024-11-27,2025-04-29,2025-05-04,COMPLETED,100,25.41218,72.71084,SYN_AGENCY_064,NORMAL,NORMAL
PRJ004119,MP00459,Rajasthan,PALI,Pali,Pali Block,Deeppalli Gram Panchayat,Deeppalli,"Black-topping/upgradation of village road in Deeppalli, Pali district",ROAD,2017900,1977600,2024-08-13,2024-10-10,2025-06-01,2025-06-26,COMPLETED,100,25.31784,72.78834,SYN_AGENCY_079,NORMAL,NORMAL
PRJ004120,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Rajpalli Gram Panchayat,Rajpalli,"Black-topping/upgradation of village road in Rajpalli, Kasaragod district",ROAD,3755800,3795000,2024-10-02,2024-10-29,2025-04-13,2025-04-23,COMPLETED,100,11.80972,77.50572,SYN_AGENCY_035,NORMAL,NORMAL
PRJ004121,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Adityawadi Gram Panchayat,Adityawadi,"Construction of pucca drain in Adityawadi, Kasaragod district",DRAINAGE,889600,866800,2024-11-17,2025-01-11,2025-04-25,,ONGOING,74,11.85943,77.45954,SYN_AGENCY_079,NORMAL,NORMAL
PRJ004122,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Municipal Corporation,Ward No. 42,Surya Nagar,"Construction of additional classrooms at Government School, Surya Nagar, Kasaragod district",SCHOOL_INFRASTRUCTURE,1450400,1438200,2024-09-08,2024-11-15,2025-05-28,2025-05-27,COMPLETED,100,11.9115,77.49744,SYN_AGENCY_056,NORMAL,NORMAL
PRJ004123,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Krishnahalli Gram Panchayat,Krishnahalli,"Construction of boundary wall at Government School, Krishnahalli, Kasaragod district",SCHOOL_INFRASTRUCTURE,1400500,1354000,2024-12-01,2025-02-07,2025-06-12,2025-06-07,COMPLETED,100,11.83607,77.55657,SYN_AGENCY_029,NORMAL,NORMAL
PRJ004124,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Ompura Gram Panchayat,Ompura,"Laying of water supply pipeline in Ompura, Kasaragod district",WATER_SUPPLY,2466500,2493300,2024-11-24,2025-01-21,2025-06-09,2025-06-30,COMPLETED,100,11.94804,77.53863,SYN_AGENCY_065,NORMAL,NORMAL
PRJ004125,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Nagar Panchayat,Ward No. 19,Shiv Enclave,"Construction of bus shelter at Shiv Enclave, Kasaragod district",BUS_SHELTER,381800,389000,2024-09-24,2024-10-18,2025-01-08,2025-02-07,COMPLETED,100,11.90374,77.49579,SYN_AGENCY_004,NORMAL,NORMAL
PRJ004126,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Mohanpalli Gram Panchayat,Mohanpalli,"Provision of LED street lighting in Mohanpalli, Kasaragod district",STREET_LIGHTING,715600,695300,2024-07-02,2024-09-03,2024-12-15,2025-01-08,COMPLETED,100,11.95231,77.5069,SYN_AGENCY_040,NORMAL,NORMAL
PRJ004127,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Suryapur Gram Panchayat,Suryapur,"Construction of covered drainage system in Suryapur, Kasaragod district",DRAINAGE,1037300,1003900,2024-10-19,2024-11-04,2025-02-23,2025-02-12,COMPLETED,100,11.9331,77.46372,SYN_AGENCY_056,NORMAL,NORMAL
PRJ004128,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Jaiwadi Gram Panchayat,Jaiwadi,"Construction of additional classrooms at Government School, Jaiwadi, Kasaragod district",SCHOOL_INFRASTRUCTURE,2945100,2858900,2025-01-29,2025-04-17,2025-12-28,,ONGOING,22,11.95346,77.57633,SYN_AGENCY_011,NORMAL,NORMAL
PRJ004129,MP00460,Kerala,KASARAGOD,Kasaragod,Kasaragod Block,Adityagaon Gram Panchayat,Adityagaon,"Black-topping/upgradation of village road in Adityagaon, Kasaragod district",ROAD,2258500,2249000,2024-10-17,2025-01-06,2025-06-01,2025-06-23,COMPLETED,100,11.85325,77.45478,SYN_AGENCY_002,NORMAL,NORMAL
PRJ004130,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Vijayabad Gram Panchayat,Vijayabad,"Construction of community sanitation complex in Vijayabad, Dibrugarh district",SANITATION,597600,585000,2024-07-01,2024-09-21,2025-01-12,,DELAYED,17,27.17874,94.14225,SYN_AGENCY_035,ANOMALOUS,LOW_UTILIZATION
PRJ004131,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Narmadakheda Gram Panchayat,Narmadakheda,"Construction of Panchayat Bhawan at Narmadakheda, Dibrugarh district",PUBLIC_BUILDING,2572600,2436300,2025-01-06,2025-02-15,2025-08-17,,ONGOING,72,27.1111,94.01383,SYN_AGENCY_068,NORMAL,NORMAL
PRJ004132,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Rampur Gram Panchayat,Rampur,"Construction of sports infrastructure facility at Rampur, Dibrugarh district",SPORTS_INFRASTRUCTURE,1676200,1639400,2025-01-24,2025-03-24,2025-09-01,,ONGOING,42,27.15408,94.05938,SYN_AGENCY_021,ANOMALOUS,POSSIBLE_DUPLICATE
PRJ004133,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Nagar Panchayat,Ward No. 38,Godavari Enclave,"Construction of Panchayat Bhawan at Godavari Enclave, Dibrugarh district",PUBLIC_BUILDING,2532100,2553600,2025-02-03,2025-03-22,2025-10-30,,ONGOING,32,27.11105,94.02793,SYN_AGENCY_068,ANOMALOUS,POSSIBLE_DUPLICATE
PRJ004134,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Balkheda Gram Panchayat,Balkheda,"Construction of individual household toilets in Balkheda, Dibrugarh district",SANITATION,1333500,1319900,2025-02-16,2025-04-08,2025-08-23,,ONGOING,56,27.07821,93.99079,SYN_AGENCY_025,NORMAL,NORMAL
PRJ004135,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Municipal Corporation,Ward No. 18,Amar Nagar,"Installation of solar street lights in Amar Nagar, Dibrugarh district",STREET_LIGHTING,475500,482000,2024-12-24,2025-02-16,2025-04-04,2025-03-24,COMPLETED,100,27.09525,94.06836,SYN_AGENCY_052,NORMAL,NORMAL
PRJ004136,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Kishanhalli Gram Panchayat,Kishanhalli,"Establishment of reading room/library at Kishanhalli, Dibrugarh district",LIBRARY,923900,906800,2025-05-06,2025-05-31,2025-10-20,,ONGOING,21,27.2043,94.00667,SYN_AGENCY_018,NORMAL,NORMAL
PRJ004137,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Yamunagaon Gram Panchayat,Yamunagaon,"Construction of sports infrastructure facility at Yamunagaon, Dibrugarh district",SPORTS_INFRASTRUCTURE,1761300,1746300,2025-02-23,2025-05-22,2025-10-03,,ONGOING,30,27.1345,94.06723,SYN_AGENCY_056,NORMAL,NORMAL
PRJ004138,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Rajkheda Gram Panchayat,Rajkheda,"Black-topping/upgradation of village road in Rajkheda, Dibrugarh district",ROAD,2880800,2869100,2024-08-28,2024-10-02,2025-06-04,,ONGOING,88,27.13602,94.07302,SYN_AGENCY_050,NORMAL,NORMAL
PRJ004139,MP00461,Assam,DIBRUGARH,Dibrugarh,Dibrugarh Block,Jaiwadi Gram Panchayat,Jaiwadi,"Black-topping/upgradation of village road in Jaiwadi, Dibrugarh district",ROAD,3178800,3034600,2024-09-25,2024-11-20,2025-05-21,2025-06-06,COMPLETED,100,27.14434,94.01669,SYN_AGENCY_015,NORMAL,NORMAL
PRJ004140,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Block,Krishnaoli Gram Panchayat,Krishnaoli,"Black-topping/upgradation of village road in Krishnaoli, Aligarh district",ROAD,2938200,2978800,2024-11-10,2024-12-31,2025-07-21,2025-06-30,COMPLETED,37,27.72537,82.02734,SYN_AGENCY_048,ANOMALOUS,FINANCIAL_PHYSICAL_MISMATCH
PRJ004141,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Block,Chandankheda Gram Panchayat,Chandankheda,"Construction of community sanitation complex in Chandankheda, Aligarh district",SANITATION,864700,829500,2025-05-13,2025-06-10,2025-09-13,,ONGOING,19,27.67183,81.91071,SYN_AGENCY_056,NORMAL,NORMAL
PRJ004142,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Block,Kaverihalli Gram Panchayat,Kaverihalli,"Installation of drinking water supply scheme in Kaverihalli, Aligarh district",DRINKING_WATER,1449900,1442800,2024-08-20,2024-10-24,2025-02-14,2025-03-02,COMPLETED,25,27.7182,81.97368,SYN_AGENCY_030,ANOMALOUS,FINANCIAL_PHYSICAL_MISMATCH
PRJ004143,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Block,Veerabad Gram Panchayat,Veerabad,"Provision of electrification works in Veerabad, Aligarh district",ELECTRIFICATION,787900,748400,2024-10-25,2024-11-21,2025-03-05,2025-03-15,COMPLETED,100,27.62728,81.90438,SYN_AGENCY_031,NORMAL,NORMAL
PRJ004144,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Municipality,Ward No. 39,Raj Puram,"Construction of Community Centre at Raj Puram, Aligarh district",COMMUNITY_HALL,2121100,2061700,2025-01-27,2025-03-19,2025-09-12,,ONGOING,61,27.69919,81.95351,SYN_AGENCY_051,NORMAL,NORMAL
PRJ004145,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Block,Rajhalli Gram Panchayat,Rajhalli,"Construction of concrete road at Rajhalli, Aligarh district",ROAD,2105100,2019700,2025-03-06,2025-05-04,2026-01-27,,ONGOING,15,27.67537,81.90978,SYN_AGENCY_055,NORMAL,NORMAL
PRJ004146,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Block,Bharatpura Gram Panchayat,Bharatpura,"Black-topping/upgradation of village road in Bharatpura, Aligarh district",ROAD,2347100,2312600,2024-10-27,2025-01-11,2025-08-01,,ONGOING,78,27.68108,81.9295,SYN_AGENCY_022,NORMAL,NORMAL
PRJ004147,MP00462,Uttar Pradesh,ALIGARH,Aligarh,Aligarh Block,Chandraabad Gram Panchayat,Chandraabad,"Construction of concrete road at Chandraabad, Aligarh district",ROAD,3783200,3655800,2024-08-16,2024-09-30,2025-02-12,2025-03-07,COMPLETED,100,27.65014,81.9501,SYN_AGENCY_071,NORMAL,NORMAL
PRJ004148,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Shyamgarh Gram Panchayat,Shyamgarh,"Construction of irrigation channel near Shyamgarh, Bangaon district",IRRIGATION,1446300,1412500,2024-10-28,2024-11-16,2025-04-20,2025-05-16,COMPLETED,100,23.6957,88.75364,SYN_AGENCY_033,NORMAL,NORMAL
PRJ004149,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Jaipalli Gram Panchayat,Jaipalli,"Construction of boundary wall at Government School, Jaipalli, Bangaon district",SCHOOL_INFRASTRUCTURE,12116200,11787800,2025-04-06,2025-05-12,2025-12-02,,ONGOING,18,23.68744,88.79128,SYN_AGENCY_055,ANOMALOUS,FUND_OUTCOME_MISMATCH
PRJ004150,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Kishanpatti Gram Panchayat,Kishanpatti,"Construction of concrete road at Kishanpatti, Bangaon district",ROAD,3359900,3159600,2025-05-08,2025-07-03,2026-03-21,,SANCTIONED,0,23.74021,88.71525,SYN_AGENCY_078,NORMAL,NORMAL
PRJ004151,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Chandannagar Gram Panchayat,Chandannagar,"Construction of Community Centre at Chandannagar, Bangaon district",COMMUNITY_HALL,2545300,2533700,2024-07-01,2024-08-31,2025-03-27,,DELAYED,65,23.6423,88.80374,SYN_AGENCY_018,ANOMALOUS,PROJECT_DELAY
PRJ004152,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Ganeshkheda Gram Panchayat,Ganeshkheda,"Provision of civic amenities at Ganeshkheda, Bangaon district",OTHER_CIVIC_ASSET,1412400,1380100,2024-07-04,2024-08-20,2024-12-12,2025-01-03,COMPLETED,100,23.67162,88.79274,SYN_AGENCY_052,NORMAL,NORMAL
PRJ004153,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Anandwadi Gram Panchayat,Anandwadi,"Laying of water supply pipeline in Anandwadi, Bangaon district",WATER_SUPPLY,1629100,1624200,2025-05-13,2025-07-18,2026-02-07,,SANCTIONED,0,23.65488,88.80459,SYN_AGENCY_067,NORMAL,NORMAL
PRJ004154,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Ganeshnagar Gram Panchayat,Ganeshnagar,"Construction of additional classrooms at Government School, Ganeshnagar, Bangaon district",SCHOOL_INFRASTRUCTURE,1949500,1904500,2025-01-05,2025-03-05,2025-07-25,,ONGOING,86,23.65851,88.81508,SYN_AGENCY_058,NORMAL,NORMAL
PRJ004155,MP00463,West Bengal,BANGAON(SC),Bangaon,Bangaon Block,Chandrakheda Gram Panchayat,Chandrakheda,"Provision of hand pumps/bore-well for drinking water in Chandrakheda, Bangaon district",DRINKING_WATER,1958400,1874600,2025-01-26,2025-03-31,2025-09-07,,ONGOING,57,23.73697,88.70012,SYN_AGENCY_066,NORMAL,NORMAL
PRJ004156,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Block,Chandragaon Gram Panchayat,Chandragaon,"Development of playground/sports ground at Chandragaon, Mandsour district",SPORTS_INFRASTRUCTURE,1482600,1455500,2024-11-04,2024-12-20,2025-08-17,,ONGOING,60,23.64258,79.49023,SYN_AGENCY_073,NORMAL,NORMAL
PRJ004157,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Block,Sagarhalli Gram Panchayat,Sagarhalli,"Installation of drinking water supply scheme in Sagarhalli, Mandsour district",DRINKING_WATER,854700,822300,2025-01-26,2025-04-17,2025-10-28,,ONGOING,37,23.57427,79.50336,SYN_AGENCY_024,NORMAL,NORMAL
PRJ004158,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Block,Adityakheda Gram Panchayat,Adityakheda,"Black-topping/upgradation of village road in Adityakheda, Mandsour district",ROAD,3581700,3419300,2024-07-01,2024-09-16,2025-02-13,,DELAYED,36,23.53507,79.42519,SYN_AGENCY_033,ANOMALOUS,PROJECT_DELAY
PRJ004159,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Block,Suryaabad Gram Panchayat,Suryaabad,"Augmentation of piped water supply network in Suryaabad, Mandsour district",WATER_SUPPLY,2637300,2636200,2025-03-09,2025-04-09,2025-09-04,,ONGOING,56,23.55452,79.44174,SYN_AGENCY_050,NORMAL,NORMAL
PRJ004160,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Block,Mohanpur Gram Panchayat,Mohanpur,"Construction of village library at Mohanpur, Mandsour district",LIBRARY,522100,527900,2024-07-06,2024-08-24,2025-02-18,2025-03-13,COMPLETED,100,23.63205,79.4259,SYN_AGENCY_014,NORMAL,NORMAL
PRJ004161,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Block,Vijaygaon Gram Panchayat,Vijaygaon,"Provision of hand pumps/bore-well for drinking water in Vijaygaon, Mandsour district",DRINKING_WATER,1151900,1111300,2026-03-20,2026-06-11,2026-12-26,,SANCTIONED,0,23.57466,79.41498,SYN_AGENCY_001,ANOMALOUS,POSSIBLE_DUPLICATE
PRJ004162,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Block,Laxmipalli Gram Panchayat,Laxmipalli,"Laying of water supply pipeline in Laxmipalli, Mandsour district",WATER_SUPPLY,1567300,1557900,2025-02-23,2025-05-06,2025-12-21,,ONGOING,19,23.54365,79.54132,SYN_AGENCY_046,NORMAL,NORMAL
PRJ004163,MP00464,Madhya Pradesh,MANDSOUR,Mandsour,Mandsour Municipality,Ward No. 16,Raj Layout,"Augmentation of piped water supply network in Raj Layout, Mandsour district",WATER_SUPPLY,1652600,1619600,2024-07-01,2024-09-20,2025-02-06,,DELAYED,35,23.58136,79.43941,SYN_AGENCY_018,ANOMALOUS,PROJECT_DELAY
PRJ004164,MP00465,Kerala,MAVELIKKARA(SC),Mavelikkara,Mavelikkara Block,Amarpalli Gram Panchayat,Amarpalli,"Construction of public community building at Amarpalli, Mavelikkara district",PUBLIC_BUILDING,1384100,1349400,2025-04-15,2025-05-17,2026-01-18,,ONGOING,18,11.43258,77.0126,SYN_AGENCY_068,NORMAL,NORMAL
PRJ004165,MP00465,Kerala,MAVELIKKARA(SC),Mavelikkara,Mavelikkara Urban Local Body,Ward No. 15,Chandra Colony,"Construction of covered drainage system in Chandra Colony, Mavelikkara district",DRAINAGE,1504700,1470900,2024-11-28,2025-01-31,2025-06-05,2025-06-27,COMPLETED,100,11.36502,77.03666,SYN_AGENCY_024,NORMAL,NORMAL
PRJ004166,MP00465,Kerala,MAVELIKKARA(SC),Mavelikkara,Mavelikkara Block,Shyampura Gram Panchayat,Shyampura,"Construction of Community Hall at Shyampura, Mavelikkara district",COMMUNITY_HALL,3103600,2983600,2025-03-27,2025-05-25,2025-11-04,,ONGOING,18,11.42737,77.03979,SYN_AGENCY_039,NORMAL,NORMAL
PRJ004167,MP00465,Kerala,MAVELIKKARA(SC),Mavelikkara,Mavelikkara Block,Indrapalli Gram Panchayat,Indrapalli,"Construction of individual household toilets in Indrapalli, Mavelikkara district",SANITATION,726400,686100,2025-01-01,2025-02-12,2025-05-30,2025-06-24,COMPLETED,100,11.40309,76.94553,SYN_AGENCY_009,NORMAL,NORMAL
PRJ004168,MP00465,Kerala,MAVELIKKARA(SC),Mavelikkara,Mavelikkara Block,Sagarkheda Gram Panchayat,Sagarkheda,"Provision of LED street lighting in Sagarkheda, Mavelikkara district",STREET_LIGHTING,564100,547900,2024-07-22,2024-08-25,2024-10-16,2024-10-13,COMPLETED,100,11.4455,77.04196,SYN_AGENCY_076,NORMAL,NORMAL
PRJ004169,MP00465,Kerala,MAVELIKKARA(SC),Mavelikkara,Mavelikkara Block,Chandangaon Gram Panchayat,Chandangaon,"Construction of concrete road at Chandangaon, Mavelikkara district",ROAD,3494700,3397500,2024-07-01,2024-09-26,2025-03-14,,DELAYED,14,11.43672,76.9534,SYN_AGENCY_013,ANOMALOUS,LOW_UTILIZATION
