transaction_id,project_id,mp_id,transaction_date,transaction_type,amount_inr,cumulative_expenditure_inr,remaining_amount_inr,recipient_entity_id,payment_status,financial_year
TXN010215,PRJ002414,MP00269,2025-01-23,SANCTION,2058200,0,2058200,SYN_AGENCY_041,COMPLETED,2024-25
TXN010216,PRJ002414,MP00269,2025-05-24,RELEASE,674400,0,2058200,SYN_AGENCY_041,COMPLETED,2025-26
TXN010217,PRJ002414,MP00269,2025-11-19,ADVANCE,39600,39600,2018600,SYN_CONTRACTOR_174,COMPLETED,2025-26
TXN010218,PRJ002414,MP00269,2025-12-31,EXPENDITURE,290300,329900,1728300,SYN_CONTRACTOR_174,COMPLETED,2025-26
TXN010219,PRJ002414,MP00269,2026-05-13,PAYMENT,286000,615900,1442300,SYN_VENDOR_058,COMPLETED,2026-27
TXN010220,PRJ002415,MP00269,2024-12-10,SANCTION,1450300,0,1450300,SYN_AGENCY_080,COMPLETED,2024-25
TXN010221,PRJ002415,MP00269,2025-05-05,RELEASE,1228000,0,1450300,SYN_AGENCY_080,COMPLETED,2025-26
TXN010222,PRJ002415,MP00269,2025-09-19,ADVANCE,149200,149200,1301100,SYN_CONTRACTOR_175,COMPLETED,2025-26
TXN010223,PRJ002415,MP00269,2026-02-14,EXPENDITURE,557500,706700,743600,SYN_CONTRACTOR_175,COMPLETED,2025-26
TXN010224,PRJ002415,MP00269,2026-06-30,PAYMENT,481700,1188400,261900,SYN_VENDOR_089,COMPLETED,2026-27
TXN010225,PRJ002416,MP00269,2024-07-01,SANCTION,3269500,0,3269500,SYN_AGENCY_043,COMPLETED,2024-25
TXN010226,PRJ002416,MP00269,2025-04-03,RELEASE,1250600,0,3269500,SYN_AGENCY_043,COMPLETED,2025-26
TXN010227,PRJ002416,MP00269,2025-12-27,ADVANCE,199300,199300,3070200,SYN_CONTRACTOR_176,COMPLETED,2025-26
TXN010228,PRJ002416,MP00269,2026-06-30,PAYMENT,981200,1180500,2089000,SYN_VENDOR_120,COMPLETED,2026-27
TXN010229,PRJ002417,MP00269,2024-07-01,SANCTION,1501600,0,1501600,SYN_AGENCY_004,COMPLETED,2024-25
TXN010230,PRJ002417,MP00269,2024-11-27,RELEASE,1225300,0,1501600,SYN_AGENCY_004,COMPLETED,2024-25
TXN010231,PRJ002417,MP00269,2025-04-12,ADVANCE,253000,253000,1248600,SYN_CONTRACTOR_177,COMPLETED,2025-26
TXN010232,PRJ002417,MP00269,2025-10-04,PAYMENT,247900,500900,1000700,SYN_VENDOR_031,COMPLETED,2025-26
TXN010233,PRJ002417,MP00269,2026-03-05,PAYMENT,155500,656400,845200,SYN_CONTRACTOR_177,COMPLETED,2025-26
TXN010234,PRJ002417,MP00269,2026-06-30,EXPENDITURE,475300,1131700,369900,SYN_VENDOR_031,COMPLETED,2026-27
TXN010235,PRJ002418,MP00269,2024-10-28,SANCTION,1089200,0,1089200,SYN_AGENCY_063,COMPLETED,2024-25
TXN010236,PRJ002418,MP00269,2025-10-01,RELEASE,1048500,0,1089200,SYN_AGENCY_063,COMPLETED,2025-26
TXN010237,PRJ002418,MP00269,2026-06-29,ADVANCE,918600,918600,170600,SYN_CONTRACTOR_178,COMPLETED,2026-27
TXN010238,PRJ002419,MP00269,2024-07-29,SANCTION,565600,0,565600,SYN_AGENCY_037,COMPLETED,2024-25
TXN010239,PRJ002419,MP00269,2024-10-25,RELEASE,565600,0,565600,SYN_AGENCY_037,COMPLETED,2024-25
TXN010240,PRJ002419,MP00269,2024-12-12,ADVANCE,565600,565600,0,SYN_CONTRACTOR_179,COMPLETED,2024-25
TXN010241,PRJ002420,MP00270,2024-12-08,SANCTION,1187900,0,1187900,SYN_AGENCY_010,COMPLETED,2024-25
TXN010242,PRJ002420,MP00270,2025-06-20,RELEASE,906600,0,1187900,SYN_AGENCY_010,COMPLETED,2025-26
TXN010243,PRJ002420,MP00270,2026-01-27,ADVANCE,147000,147000,1040900,SYN_CONTRACTOR_021,COMPLETED,2025-26
TXN010244,PRJ002420,MP00270,2026-06-30,EXPENDITURE,663300,810300,377600,SYN_CONTRACTOR_021,COMPLETED,2026-27
TXN010245,PRJ002421,MP00270,2025-04-10,SANCTION,1646200,0,1646200,SYN_AGENCY_012,COMPLETED,2025-26
TXN010246,PRJ002421,MP00270,2025-09-26,RELEASE,313500,0,1646200,SYN_AGENCY_012,COMPLETED,2025-26
TXN010247,PRJ002421,MP00270,2026-03-17,ADVANCE,58200,58200,1588000,SYN_CONTRACTOR_022,COMPLETED,2025-26
TXN010248,PRJ002421,MP00270,2026-04-25,EXPENDITURE,229900,288100,1358100,SYN_CONTRACTOR_022,COMPLETED,2026-27
TXN010249,PRJ002422,MP00270,2025-04-12,SANCTION,2361000,0,2361000,SYN_AGENCY_014,COMPLETED,2025-26
TXN010250,PRJ002422,MP00270,2025-11-02,RELEASE,44900,0,2361000,SYN_AGENCY_014,COMPLETED,2025-26
TXN010251,PRJ002422,MP00270,2026-06-17,ADVANCE,43500,43500,2317500,SYN_CONTRACTOR_023,COMPLETED,2026-27
TXN010252,PRJ002423,MP00270,2024-11-23,SANCTION,1513400,0,1513400,SYN_AGENCY_073,COMPLETED,2024-25
TXN010253,PRJ002423,MP00270,2025-04-13,RELEASE,1303300,0,1513400,SYN_AGENCY_073,COMPLETED,2025-26
TXN010254,PRJ002423,MP00270,2025-09-27,ADVANCE,121200,121200,1392200,SYN_CONTRACTOR_024,COMPLETED,2025-26
TXN010255,PRJ002423,MP00270,2026-02-20,PAYMENT,448100,569300,944100,SYN_VENDOR_028,COMPLETED,2025-26
TXN010256,PRJ002423,MP00270,2026-06-30,EXPENDITURE,658000,1227300,286100,SYN_CONTRACTOR_024,COMPLETED,2026-27
TXN010257,PRJ002424,MP00270,2025-03-21,SANCTION,3587600,0,3587600,SYN_AGENCY_059,COMPLETED,2024-25
TXN010258,PRJ002424,MP00270,2025-08-26,RELEASE,536100,0,3587600,SYN_AGENCY_059,COMPLETED,2025-26
TXN010259,PRJ002424,MP00270,2026-01-29,ADVANCE,69500,69500,3518100,SYN_CONTRACTOR_025,COMPLETED,2025-26
TXN010260,PRJ002424,MP00270,2026-06-30,EXPENDITURE,449000,518500,3069100,SYN_VENDOR_059,COMPLETED,2026-27
TXN010261,PRJ002425,MP00270,2024-11-21,SANCTION,2044200,0,2044200,SYN_AGENCY_002,COMPLETED,2024-25
TXN010262,PRJ002425,MP00270,2025-10-22,RELEASE,1068400,0,2044200,SYN_AGENCY_002,COMPLETED,2025-26
TXN010263,PRJ002425,MP00270,2026-06-30,ADVANCE,948400,948400,1095800,SYN_CONTRACTOR_026,COMPLETED,2026-27
TXN010264,PRJ002426,MP00270,2024-12-08,SANCTION,1902800,0,1902800,SYN_AGENCY_032,COMPLETED,2024-25
TXN010265,PRJ002426,MP00270,2025-06-28,RELEASE,1509900,0,1902800,SYN_AGENCY_032,COMPLETED,2025-26
TXN010266,PRJ002426,MP00270,2025-11-22,ADVANCE,307200,307200,1595600,SYN_CONTRACTOR_027,COMPLETED,2025-26
TXN010267,PRJ002426,MP00270,2026-06-11,EXPENDITURE,1116900,1424100,478700,SYN_VENDOR_001,COMPLETED,2026-27
TXN010268,PRJ002427,MP00270,2025-03-29,SANCTION,1362700,0,1362700,SYN_AGENCY_032,COMPLETED,2024-25
TXN010269,PRJ002427,MP00270,2025-07-27,RELEASE,696900,0,1362700,SYN_AGENCY_032,COMPLETED,2025-26
TXN010270,PRJ002427,MP00270,2025-10-18,ADVANCE,42000,42000,1320700,SYN_CONTRACTOR_028,COMPLETED,2025-26
TXN010271,PRJ002427,MP00270,2026-02-19,PAYMENT,304300,346300,1016400,SYN_CONTRACTOR_028,COMPLETED,2025-26
TXN010272,PRJ002427,MP00270,2026-06-30,EXPENDITURE,275300,621600,741100,SYN_VENDOR_032,COMPLETED,2026-27
TXN010273,PRJ002428,MP00271,2024-07-01,SANCTION,1145400,0,1145400,SYN_AGENCY_068,COMPLETED,2024-25
TXN010274,PRJ002428,MP00271,2025-07-03,RELEASE,380900,0,1145400,SYN_AGENCY_068,COMPLETED,2025-26
TXN010275,PRJ002428,MP00271,2026-06-30,ADVANCE,368200,368200,777200,SYN_CONTRACTOR_029,COMPLETED,2026-27
TXN010276,PRJ002429,MP00271,2024-09-20,SANCTION,2196900,0,2196900,SYN_AGENCY_041,COMPLETED,2024-25
TXN010277,PRJ002429,MP00271,2024-11-22,RELEASE,1463100,0,2196900,SYN_AGENCY_041,COMPLETED,2024-25
TXN010278,PRJ002429,MP00271,2025-02-07,ADVANCE,140300,140300,2056600,SYN_CONTRACTOR_030,COMPLETED,2024-25
TXN010279,PRJ002429,MP00271,2025-03-31,EXPENDITURE,532800,673100,1523800,SYN_CONTRACTOR_030,COMPLETED,2024-25
TXN010280,PRJ002429,MP00271,2025-04-01,PAYMENT,718700,1391800,805100,SYN_CONTRACTOR_030,COMPLETED,2025-26
TXN010281,PRJ002430,MP00271,2025-03-09,SANCTION,1791500,0,1791500,SYN_AGENCY_046,COMPLETED,2024-25
TXN010282,PRJ002430,MP00271,2025-08-04,RELEASE,2624200,0,1791500,SYN_AGENCY_046,COMPLETED,2025-26
TXN010283,PRJ002430,MP00271,2025-12-21,ADVANCE,454200,454200,1337300,SYN_CONTRACTOR_052,COMPLETED,2025-26
TXN010284,PRJ002430,MP00271,2026-05-24,EXPENDITURE,1943500,2397700,-606200,SYN_CONTRACTOR_052,COMPLETED,2026-27
TXN010285,PRJ002431,MP00271,2024-07-01,SANCTION,3042700,0,3042700,SYN_AGENCY_080,COMPLETED,2024-25
TXN010286,PRJ002431,MP00271,2024-12-07,RELEASE,181400,0,3042700,SYN_AGENCY_080,COMPLETED,2024-25
TXN010287,PRJ002431,MP00271,2025-08-09,ADVANCE,19600,19600,3023100,SYN_CONTRACTOR_053,COMPLETED,2025-26
TXN010288,PRJ002431,MP00271,2025-12-31,PAYMENT,62300,81900,2960800,SYN_CONTRACTOR_053,COMPLETED,2025-26
TXN010289,PRJ002431,MP00271,2026-06-30,EXPENDITURE,84900,166800,2875900,SYN_VENDOR_087,COMPLETED,2026-27
TXN010290,PRJ002432,MP00271,2024-11-15,SANCTION,2498200,0,2498200,SYN_AGENCY_028,COMPLETED,2024-25
TXN010291,PRJ002432,MP00271,2025-06-18,RELEASE,2396700,0,2498200,SYN_AGENCY_028,COMPLETED,2025-26
TXN010292,PRJ002432,MP00271,2025-10-31,ADVANCE,284200,284200,2214000,SYN_CONTRACTOR_054,COMPLETED,2025-26
TXN010293,PRJ002432,MP00271,2026-05-08,EXPENDITURE,2003100,2287300,210900,SYN_VENDOR_118,COMPLETED,2026-27
TXN010294,PRJ002433,MP00271,2024-11-24,SANCTION,2879700,0,2879700,SYN_AGENCY_023,COMPLETED,2024-25
TXN010295,PRJ002433,MP00271,2025-05-21,RELEASE,2824600,0,2879700,SYN_AGENCY_023,COMPLETED,2025-26
TXN010296,PRJ002433,MP00271,2025-11-17,ADVANCE,442200,442200,2437500,SYN_CONTRACTOR_055,COMPLETED,2025-26
TXN010297,PRJ002433,MP00271,2026-06-13,PAYMENT,2035700,2477900,401800,SYN_CONTRACTOR_055,COMPLETED,2026-27
TXN010298,PRJ002434,MP00271,2025-01-05,SANCTION,521500,0,521500,SYN_AGENCY_044,COMPLETED,2024-25
TXN010299,PRJ002434,MP00271,2025-04-13,RELEASE,379900,0,521500,SYN_AGENCY_044,COMPLETED,2025-26
TXN010300,PRJ002434,MP00271,2025-08-27,ADVANCE,29100,29100,492400,SYN_CONTRACTOR_056,COMPLETED,2025-26
TXN010301,PRJ002434,MP00271,2025-12-22,EXPENDITURE,134900,164000,357500,SYN_CONTRACTOR_056,COMPLETED,2025-26
TXN010302,PRJ002434,MP00271,2026-04-21,EXPENDITURE,100100,264100,257400,SYN_CONTRACTOR_056,COMPLETED,2026-27
TXN010303,PRJ002434,MP00271,2026-06-30,PAYMENT,95200,359300,162200,SYN_CONTRACTOR_056,COMPLETED,2026-27
TXN010304,PRJ002435,MP00271,2025-03-10,SANCTION,1012900,0,1012900,SYN_AGENCY_013,COMPLETED,2024-25
TXN010305,PRJ002435,MP00271,2025-11-04,RELEASE,755100,0,1012900,SYN_AGENCY_013,COMPLETED,2025-26
TXN010306,PRJ002435,MP00271,2026-05-17,ADVANCE,668500,668500,344400,SYN_CONTRACTOR_057,COMPLETED,2026-27
TXN010307,PRJ002436,MP00271,2024-11-02,SANCTION,1374500,0,1374500,SYN_AGENCY_044,COMPLETED,2024-25
TXN010308,PRJ002436,MP00271,2024-12-23,RELEASE,1316000,0,1374500,SYN_AGENCY_044,COMPLETED,2024-25
TXN010309,PRJ002436,MP00271,2025-03-04,ADVANCE,169800,169800,1204700,SYN_CONTRACTOR_058,COMPLETED,2024-25
TXN010310,PRJ002436,MP00271,2025-03-29,EXPENDITURE,1120100,1289900,84600,SYN_CONTRACTOR_058,COMPLETED,2024-25
TXN010311,PRJ002437,MP00272,2024-12-15,SANCTION,750800,0,750800,SYN_AGENCY_073,COMPLETED,2024-25
TXN010312,PRJ002437,MP00272,2025-01-19,RELEASE,750800,0,750800,SYN_AGENCY_073,COMPLETED,2024-25
TXN010313,PRJ002437,MP00272,2025-02-27,ADVANCE,40700,40700,710100,SYN_CONTRACTOR_059,COMPLETED,2024-25
TXN010314,PRJ002437,MP00272,2025-04-14,PAYMENT,238700,279400,471400,SYN_VENDOR_033,COMPLETED,2025-26
TXN010315,PRJ002437,MP00272,2025-05-18,PAYMENT,240400,519800,231000,SYN_CONTRACTOR_059,COMPLETED,2025-26
TXN010316,PRJ002437,MP00272,2025-06-15,PAYMENT,225200,745000,5800,SYN_CONTRACTOR_059,COMPLETED,2025-26
TXN010317,PRJ002438,MP00272,2024-10-26,SANCTION,1388700,0,1388700,SYN_AGENCY_019,COMPLETED,2024-25
TXN010318,PRJ002438,MP00272,2025-05-26,RELEASE,1312100,0,1388700,SYN_AGENCY_019,COMPLETED,2025-26
TXN010319,PRJ002438,MP00272,2025-10-20,ADVANCE,149100,149100,1239600,SYN_CONTRACTOR_060,COMPLETED,2025-26
TXN010320,PRJ002438,MP00272,2026-06-08,EXPENDITURE,1085100,1234200,154500,SYN_CONTRACTOR_060,COMPLETED,2026-27
TXN010321,PRJ002439,MP00272,2025-01-14,SANCTION,435400,0,435400,SYN_AGENCY_028,COMPLETED,2024-25
TXN010322,PRJ002439,MP00272,2025-02-25,RELEASE,432200,0,435400,SYN_AGENCY_028,COMPLETED,2024-25
TXN010323,PRJ002439,MP00272,2025-03-25,ADVANCE,408600,408600,26800,SYN_CONTRACTOR_061,COMPLETED,2024-25
TXN010324,PRJ002440,MP00272,2024-07-01,SANCTION,1663900,0,1663900,SYN_AGENCY_057,COMPLETED,2024-25
TXN010325,PRJ002440,MP00272,2024-11-20,RELEASE,1094900,0,1663900,SYN_AGENCY_057,COMPLETED,2024-25
TXN010326,PRJ002440,MP00272,2025-05-13,ADVANCE,65500,65500,1598400,SYN_CONTRACTOR_083,COMPLETED,2025-26
TXN010327,PRJ002440,MP00272,2025-09-16,EXPENDITURE,286600,352100,1311800,SYN_CONTRACTOR_083,COMPLETED,2025-26
TXN010328,PRJ002440,MP00272,2026-02-25,EXPENDITURE,318400,670500,993400,SYN_VENDOR_057,COMPLETED,2025-26
TXN010329,PRJ002440,MP00272,2026-06-30,EXPENDITURE,359600,1030100,633800,SYN_CONTRACTOR_083,COMPLETED,2026-27
TXN010330,PRJ002441,MP00272,2024-11-06,SANCTION,976500,0,976500,SYN_AGENCY_053,COMPLETED,2024-25
TXN010331,PRJ002441,MP00272,2025-01-01,RELEASE,976500,0,976500,SYN_AGENCY_053,COMPLETED,2024-25
TXN010332,PRJ002441,MP00272,2025-02-27,ADVANCE,205000,205000,771500,SYN_CONTRACTOR_084,COMPLETED,2024-25
TXN010333,PRJ002441,MP00272,2025-05-17,EXPENDITURE,771500,976500,0,SYN_VENDOR_088,COMPLETED,2025-26
TXN010334,PRJ002442,MP00272,2025-01-14,SANCTION,3819300,0,3819300,SYN_AGENCY_037,COMPLETED,2024-25
TXN010335,PRJ002442,MP00272,2025-06-09,RELEASE,2275500,0,3819300,SYN_AGENCY_037,COMPLETED,2025-26
TXN010336,PRJ002442,MP00272,2025-09-27,ADVANCE,205300,205300,3614000,SYN_CONTRACTOR_085,COMPLETED,2025-26
TXN010337,PRJ002442,MP00272,2026-01-18,PAYMENT,1071600,1276900,2542400,SYN_CONTRACTOR_085,COMPLETED,2025-26
TXN010338,PRJ002442,MP00272,2026-06-30,PAYMENT,964600,2241500,1577800,SYN_VENDOR_119,COMPLETED,2026-27
TXN010339,PRJ002443,MP00272,2024-12-05,SANCTION,1873700,0,1873700,SYN_AGENCY_057,COMPLETED,2024-25
TXN010340,PRJ002443,MP00272,2025-09-15,RELEASE,1146400,0,1873700,SYN_AGENCY_057,COMPLETED,2025-26
TXN010341,PRJ002443,MP00272,2026-06-30,ADVANCE,1041100,1041100,832600,SYN_CONTRACTOR_086,COMPLETED,2026-27
TXN010342,PRJ002444,MP00272,2025-01-17,SANCTION,2705100,0,2705100,SYN_AGENCY_041,COMPLETED,2024-25
TXN010343,PRJ002444,MP00272,2025-03-17,RELEASE,2420300,0,2705100,SYN_AGENCY_041,COMPLETED,2024-25
TXN010344,PRJ002444,MP00272,2025-05-02,ADVANCE,301400,301400,2403700,SYN_CONTRACTOR_087,COMPLETED,2025-26
TXN010345,PRJ002444,MP00272,2025-06-09,EXPENDITURE,1883900,2185300,519800,SYN_VENDOR_061,COMPLETED,2025-26
TXN010346,PRJ002445,MP00272,2025-01-20,SANCTION,2514600,0,2514600,SYN_AGENCY_080,COMPLETED,2024-25
TXN010347,PRJ002445,MP00272,2025-05-17,RELEASE,1302200,0,2514600,SYN_AGENCY_080,COMPLETED,2025-26
TXN010348,PRJ002445,MP00272,2025-09-04,ADVANCE,134200,134200,2380400,SYN_CONTRACTOR_088,COMPLETED,2025-26
TXN010349,PRJ002445,MP00272,2026-02-01,EXPENDITURE,478900,613100,1901500,SYN_VENDOR_092,COMPLETED,2025-26
TXN010350,PRJ002445,MP00272,2026-06-30,EXPENDITURE,569200,1182300,1332300,SYN_CONTRACTOR_088,PENDING,2026-27
TXN010351,PRJ002446,MP00273,2024-11-17,SANCTION,1203100,0,1203100,SYN_AGENCY_049,COMPLETED,2024-25
TXN010352,PRJ002446,MP00273,2025-01-20,RELEASE,1153400,0,1203100,SYN_AGENCY_049,COMPLETED,2024-25
TXN010353,PRJ002446,MP00273,2025-03-10,ADVANCE,120900,120900,1082200,SYN_CONTRACTOR_089,COMPLETED,2024-25
TXN010354,PRJ002446,MP00273,2025-04-21,EXPENDITURE,408100,529000,674100,SYN_CONTRACTOR_089,COMPLETED,2025-26
TXN010355,PRJ002446,MP00273,2025-06-30,PAYMENT,622000,1151000,52100,SYN_CONTRACTOR_089,COMPLETED,2025-26
TXN010356,PRJ002447,MP00273,2025-04-04,SANCTION,3109000,0,3109000,SYN_AGENCY_004,COMPLETED,2025-26
TXN010357,PRJ002447,MP00273,2025-09-22,RELEASE,488000,0,3109000,SYN_AGENCY_004,COMPLETED,2025-26
TXN010358,PRJ002447,MP00273,2026-01-20,ADVANCE,75000,75000,3034000,SYN_CONTRACTOR_090,COMPLETED,2025-26
TXN010359,PRJ002447,MP00273,2026-06-20,EXPENDITURE,394900,469900,2639100,SYN_CONTRACTOR_090,COMPLETED,2026-27
TXN010360,PRJ002448,MP00273,2024-08-05,SANCTION,3560400,0,3560400,SYN_AGENCY_006,COMPLETED,2024-25
TXN010361,PRJ002448,MP00273,2024-11-02,RELEASE,3560400,0,3560400,SYN_AGENCY_006,COMPLETED,2024-25
TXN010362,PRJ002448,MP00273,2025-01-09,ADVANCE,3333700,3333700,226700,SYN_CONTRACTOR_091,COMPLETED,2024-25
TXN010363,PRJ002449,MP00273,2024-07-04,SANCTION,1455200,0,1455200,SYN_AGENCY_070,COMPLETED,2024-25
TXN010364,PRJ002449,MP00273,2024-09-05,RELEASE,1455200,0,1455200,SYN_AGENCY_070,COMPLETED,2024-25
TXN010365,PRJ002449,MP00273,2024-11-16,ADVANCE,88500,88500,1366700,SYN_CONTRACTOR_092,COMPLETED,2024-25
TXN010366,PRJ002449,MP00273,2025-01-11,EXPENDITURE,417400,505900,949300,SYN_CONTRACTOR_092,COMPLETED,2024-25
TXN010367,PRJ002449,MP00273,2025-03-19,PAYMENT,456400,962300,492900,SYN_VENDOR_096,COMPLETED,2024-25
TXN010368,PRJ002449,MP00273,2025-03-27,EXPENDITURE,354500,1316800,138400,SYN_VENDOR_096,COMPLETED,2024-25
TXN010369,PRJ002450,MP00273,2024-09-02,SANCTION,1184200,0,1184200,SYN_AGENCY_015,COMPLETED,2024-25
TXN010370,PRJ002450,MP00273,2024-12-28,RELEASE,1079500,0,1184200,SYN_AGENCY_015,COMPLETED,2024-25
TXN010371,PRJ002450,MP00273,2025-04-02,ADVANCE,945600,945600,238600,SYN_CONTRACTOR_114,COMPLETED,2025-26
TXN010372,PRJ002451,MP00273,2025-05-14,SANCTION,281800,0,281800,SYN_AGENCY_048,COMPLETED,2025-26
TXN010373,PRJ002451,MP00273,2025-05-24,RELEASE,269500,0,281800,SYN_AGENCY_048,COMPLETED,2025-26
TXN010374,PRJ002451,MP00273,2025-05-31,ADVANCE,24500,24500,257300,SYN_CONTRACTOR_115,COMPLETED,2025-26
TXN010375,PRJ002451,MP00273,2025-06-09,PAYMENT,101900,126400,155400,SYN_VENDOR_089,COMPLETED,2025-26
TXN010376,PRJ002451,MP00273,2025-06-24,EXPENDITURE,132300,258700,23100,SYN_VENDOR_089,COMPLETED,2025-26
TXN010377,PRJ002451,MP00273,2025-06-30,ADJUSTMENT,7000,265700,16100,SYN_AGENCY_048,COMPLETED,2025-26
TXN010378,PRJ002452,MP00273,2025-03-16,SANCTION,3074000,0,3074000,SYN_AGENCY_071,COMPLETED,2024-25
TXN010379,PRJ002452,MP00273,2025-08-02,RELEASE,688800,0,3074000,SYN_AGENCY_071,COMPLETED,2025-26
TXN010380,PRJ002452,MP00273,2026-02-20,ADVANCE,122800,122800,2951200,SYN_CONTRACTOR_116,COMPLETED,2025-26
TXN010381,PRJ002452,MP00273,2026-05-14,EXPENDITURE,536000,658800,2415200,SYN_CONTRACTOR_116,COMPLETED,2026-27
TXN010382,PRJ002453,MP00273,2025-05-07,SANCTION,1612200,0,1612200,SYN_AGENCY_049,COMPLETED,2025-26
TXN010383,PRJ002453,MP00273,2025-12-06,RELEASE,160300,0,1612200,SYN_AGENCY_049,COMPLETED,2025-26
TXN010384,PRJ002453,MP00273,2026-06-30,ADVANCE,139500,139500,1472700,SYN_CONTRACTOR_117,PENDING,2026-27
TXN010385,PRJ002454,MP00273,2024-09-23,SANCTION,2453100,0,2453100,SYN_AGENCY_065,COMPLETED,2024-25
TXN010386,PRJ002454,MP00273,2024-11-09,RELEASE,2453100,0,2453100,SYN_AGENCY_065,COMPLETED,2024-25
TXN010387,PRJ002454,MP00273,2025-01-01,ADVANCE,148300,148300,2304800,SYN_CONTRACTOR_118,COMPLETED,2024-25
TXN010388,PRJ002454,MP00273,2025-02-09,PAYMENT,766300,914600,1538500,SYN_CONTRACTOR_118,COMPLETED,2024-25
TXN010389,PRJ002454,MP00273,2025-04-23,EXPENDITURE,746900,1661500,791600,SYN_CONTRACTOR_118,COMPLETED,2025-26
TXN010390,PRJ002454,MP00273,2025-05-25,PAYMENT,684700,2346200,106900,SYN_CONTRACTOR_118,COMPLETED,2025-26
TXN010391,PRJ002455,MP00273,2024-07-18,SANCTION,1053100,0,1053100,SYN_AGENCY_019,COMPLETED,2024-25
TXN010392,PRJ002455,MP00273,2024-11-09,RELEASE,1053100,0,1053100,SYN_AGENCY_019,COMPLETED,2024-25
TXN010393,PRJ002455,MP00273,2025-02-27,ADVANCE,238000,238000,815100,SYN_CONTRACTOR_119,COMPLETED,2024-25
TXN010394,PRJ002455,MP00273,2025-05-06,EXPENDITURE,781900,1019900,33200,SYN_VENDOR_093,COMPLETED,2025-26
TXN010395,PRJ002456,MP00274,2024-08-02,SANCTION,1269200,0,1269200,SYN_AGENCY_038,COMPLETED,2024-25
TXN010396,PRJ002456,MP00274,2024-10-02,RELEASE,1269200,0,1269200,SYN_AGENCY_038,COMPLETED,2024-25
TXN010397,PRJ002456,MP00274,2024-12-15,ADVANCE,91800,91800,1177400,SYN_CONTRACTOR_120,COMPLETED,2024-25
TXN010398,PRJ002456,MP00274,2025-02-22,PAYMENT,522700,614500,654700,SYN_VENDOR_004,COMPLETED,2024-25
TXN010399,PRJ002456,MP00274,2025-03-27,PAYMENT,654700,1269200,0,SYN_CONTRACTOR_120,COMPLETED,2024-25
TXN010400,PRJ002457,MP00274,2024-12-24,SANCTION,1670400,0,1670400,SYN_AGENCY_062,COMPLETED,2024-25
TXN010401,PRJ002457,MP00274,2025-05-08,RELEASE,1127700,0,1670400,SYN_AGENCY_062,COMPLETED,2025-26
TXN010402,PRJ002457,MP00274,2025-10-31,ADVANCE,106300,106300,1564100,SYN_CONTRACTOR_121,COMPLETED,2025-26
TXN010403,PRJ002457,MP00274,2026-04-11,EXPENDITURE,478500,584800,1085600,SYN_CONTRACTOR_121,COMPLETED,2026-27
TXN010404,PRJ002457,MP00274,2026-04-24,EXPENDITURE,463800,1048600,621800,SYN_CONTRACTOR_121,COMPLETED,2026-27
TXN010405,PRJ002458,MP00274,2024-08-04,SANCTION,1470300,0,1470300,SYN_AGENCY_079,COMPLETED,2024-25
TXN010406,PRJ002458,MP00274,2025-02-19,RELEASE,1766200,0,1470300,SYN_AGENCY_079,COMPLETED,2024-25
TXN010407,PRJ002458,MP00274,2025-11-14,ADVANCE,185900,185900,1284400,SYN_CONTRACTOR_122,COMPLETED,2025-26
TXN010408,PRJ002458,MP00274,2026-06-21,EXPENDITURE,1383100,1569000,-98700,SYN_CONTRACTOR_122,PENDING,2026-27
TXN010409,PRJ002459,MP00274,2024-08-06,SANCTION,628500,0,628500,SYN_AGENCY_030,COMPLETED,2024-25
TXN010410,PRJ002459,MP00274,2024-08-31,RELEASE,626300,0,628500,SYN_AGENCY_030,COMPLETED,2024-25
TXN010411,PRJ002459,MP00274,2024-10-04,ADVANCE,61400,61400,567100,SYN_CONTRACTOR_123,COMPLETED,2024-25
TXN010412,PRJ002459,MP00274,2024-10-18,PAYMENT,229800,291200,337300,SYN_CONTRACTOR_123,COMPLETED,2024-25
TXN010413,PRJ002459,MP00274,2024-11-11,EXPENDITURE,297100,588300,40200,SYN_VENDOR_097,COMPLETED,2024-25
TXN010414,PRJ002460,MP00274,2024-08-21,SANCTION,1167900,0,1167900,SYN_AGENCY_029,COMPLETED,2024-25
TXN010415,PRJ002460,MP00274,2024-10-04,RELEASE,1090400,0,1167900,SYN_AGENCY_029,COMPLETED,2024-25
TXN010416,PRJ002460,MP00274,2024-11-17,ADVANCE,106600,106600,1061300,SYN_CONTRACTOR_145,COMPLETED,2024-25
TXN010417,PRJ002460,MP00274,2025-02-04,PAYMENT,407100,513700,654200,SYN_CONTRACTOR_145,COMPLETED,2024-25
TXN010418,PRJ002460,MP00274,2025-03-03,PAYMENT,561600,1075300,92600,SYN_VENDOR_059,COMPLETED,2024-25
TXN010419,PRJ002461,MP00274,2025-03-06,SANCTION,1534800,0,1534800,SYN_AGENCY_038,COMPLETED,2024-25
TXN010420,PRJ002461,MP00274,2025-07-13,RELEASE,555300,0,1534800,SYN_AGENCY_038,COMPLETED,2025-26
TXN010421,PRJ002461,MP00274,2025-11-29,ADVANCE,50200,50200,1484600,SYN_CONTRACTOR_146,COMPLETED,2025-26
TXN010422,PRJ002461,MP00274,2026-03-31,PAYMENT,199600,249800,1285000,SYN_CONTRACTOR_146,COMPLETED,2025-26
