document_id,project_id,document_type,vendor_name,category,extracted_amount_inr,sanctioned_amount_inr,consistency_score,mismatch_flag,file_name
DOC0001084,PRJ000542,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,SCHOOL_INFRASTRUCTURE,1334000.0,5750000.0,94.4,False,Utilization_Certificate_PRJ000542.pdf
DOC0001085,PRJ000543,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,2450000.0,2450000.0,91.8,False,Purchase_Bill_PRJ000543.pdf
DOC0001086,PRJ000543,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),SOLAR_ENERGY,1685600.0,2450000.0,90.4,False,Utilization_Certificate_PRJ000543.pdf
DOC0001087,PRJ000544,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,3390000.0,3390000.0,89.6,False,Purchase_Bill_PRJ000544.pdf
DOC0001088,PRJ000544,UTILIZATION_CERTIFICATE,Bhagalpur Public Works Department (PWD),COMMUNITY_HALL,1996710.0,3390000.0,96.7,False,Utilization_Certificate_PRJ000544.pdf
DOC0001089,PRJ000545,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3770000.0,3770000.0,88.7,False,Purchase_Bill_PRJ000545.pdf
DOC0001090,PRJ000545,UTILIZATION_CERTIFICATE,Patna State Water Supply & Sanitation Board (WSSB),DRAINAGE,2420340.0,3770000.0,98.7,False,Utilization_Certificate_PRJ000545.pdf
DOC0001091,PRJ000546,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,4400000.0,4400000.0,94.2,False,Purchase_Bill_PRJ000546.pdf
DOC0001092,PRJ000546,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,4400000.0,4400000.0,98.8,False,Utilization_Certificate_PRJ000546.pdf
DOC0001093,PRJ000547,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,6510000.0,6510000.0,92.9,False,Purchase_Bill_PRJ000547.pdf
DOC0001094,PRJ000547,UTILIZATION_CERTIFICATE,Jalandhar Public Works Department (PWD),SPORTS_FACILITY,2929500.0,6510000.0,91.1,False,Utilization_Certificate_PRJ000547.pdf
DOC0001095,PRJ000548,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,7670000.0,7670000.0,96.7,False,Purchase_Bill_PRJ000548.pdf
DOC0001096,PRJ000548,UTILIZATION_CERTIFICATE,Patiala Municipal Corporation Infrastructure Cell,COMMUNITY_HALL,5752500.0,7670000.0,93.7,False,Utilization_Certificate_PRJ000548.pdf
DOC0001097,PRJ000549,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,7010000.0,7010000.0,95.8,False,Purchase_Bill_PRJ000549.pdf
DOC0001098,PRJ000549,UTILIZATION_CERTIFICATE,Chandigarh State Water Supply & Sanitation Board (WSSB),DRAINAGE,2888120.0,7010000.0,91.0,False,Utilization_Certificate_PRJ000549.pdf
DOC0001099,PRJ000550,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,4839856.26,3950000.0,65.6,True,Purchase_Bill_PRJ000550.pdf
DOC0001100,PRJ000550,UTILIZATION_CERTIFICATE,Patiala Municipal Corporation Infrastructure Cell,ROAD_REPAIR,1718250.0,3950000.0,95.5,False,Utilization_Certificate_PRJ000550.pdf
DOC0001101,PRJ000551,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,1980000.0,1980000.0,92.6,False,Purchase_Bill_PRJ000551.pdf
DOC0001102,PRJ000551,UTILIZATION_CERTIFICATE,Puri Public Works Department (PWD),SCHOOL_INFRASTRUCTURE,89086.35,1980000.0,95.2,False,Utilization_Certificate_PRJ000551.pdf
DOC0001103,PRJ000552,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,3680000.0,3680000.0,88.3,False,Purchase_Bill_PRJ000552.pdf
DOC0001104,PRJ000552,UTILIZATION_CERTIFICATE,Puri Municipal Corporation Infrastructure Cell,BRIDGE,70957.53,3680000.0,96.1,False,Utilization_Certificate_PRJ000552.pdf
DOC0001105,PRJ000553,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,1960000.0,1960000.0,90.1,False,Purchase_Bill_PRJ000553.pdf
DOC0001106,PRJ000553,UTILIZATION_CERTIFICATE,Berhampur District Rural Development Agency (DRDA),COMMUNITY_HALL,1599405.98,1960000.0,90.2,False,Utilization_Certificate_PRJ000553.pdf
DOC0001107,PRJ000554,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,7580000.0,7580000.0,94.1,False,Purchase_Bill_PRJ000554.pdf
DOC0001108,PRJ000554,UTILIZATION_CERTIFICATE,Berhampur District Rural Development Agency (DRDA),DRAINAGE,11370000.0,7580000.0,92.8,False,Utilization_Certificate_PRJ000554.pdf
DOC0001109,PRJ000555,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3530000.0,3530000.0,94.3,False,Purchase_Bill_PRJ000555.pdf
DOC0001110,PRJ000555,UTILIZATION_CERTIFICATE,Puri State Water Supply & Sanitation Board (WSSB),DRAINAGE,1814420.0,3530000.0,99.6,False,Utilization_Certificate_PRJ000555.pdf
DOC0001111,PRJ000556,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,5070000.0,5070000.0,94.7,False,Purchase_Bill_PRJ000556.pdf
DOC0001112,PRJ000556,UTILIZATION_CERTIFICATE,Visakhapatnam State Water Supply & Sanitation Board (WSSB),SANITATION,2469090.0,5070000.0,96.1,False,Utilization_Certificate_PRJ000556.pdf
DOC0001113,PRJ000557,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,BUS_SHELTER,3690000.0,3690000.0,97.8,False,Purchase_Bill_PRJ000557.pdf
DOC0001114,PRJ000557,UTILIZATION_CERTIFICATE,Guntur District Rural Development Agency (DRDA),BUS_SHELTER,1420650.0,3690000.0,98.0,False,Utilization_Certificate_PRJ000557.pdf
DOC0001115,PRJ000558,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,6269191.85,5400000.0,55.7,True,Purchase_Bill_PRJ000558.pdf
DOC0001116,PRJ000558,UTILIZATION_CERTIFICATE,Guntur Municipal Corporation Infrastructure Cell,ROAD_REPAIR,2997000.0,5400000.0,98.3,False,Utilization_Certificate_PRJ000558.pdf
DOC0001117,PRJ000559,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,3510000.0,3510000.0,91.5,False,Purchase_Bill_PRJ000559.pdf
DOC0001118,PRJ000559,UTILIZATION_CERTIFICATE,Visakhapatnam State Water Supply & Sanitation Board (WSSB),WATER_SUPPLY,3510000.0,3510000.0,91.2,False,Utilization_Certificate_PRJ000559.pdf
DOC0001119,PRJ000560,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,2040000.0,2040000.0,92.5,False,Purchase_Bill_PRJ000560.pdf
DOC0001120,PRJ000560,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,87229.22,2040000.0,94.6,False,Utilization_Certificate_PRJ000560.pdf
DOC0001121,PRJ000561,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,5630000.0,5630000.0,90.2,False,Purchase_Bill_PRJ000561.pdf
DOC0001122,PRJ000561,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SOLAR_ENERGY,4708307.45,5630000.0,90.0,False,Utilization_Certificate_PRJ000561.pdf
DOC0001123,PRJ000562,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,4050000.0,4050000.0,95.7,False,Purchase_Bill_PRJ000562.pdf
DOC0001124,PRJ000562,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SOLAR_ENERGY,1304100.0,4050000.0,95.8,False,Utilization_Certificate_PRJ000562.pdf
DOC0001125,PRJ000563,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,5590000.0,5590000.0,89.2,False,Purchase_Bill_PRJ000563.pdf
DOC0001126,PRJ000563,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),BUS_SHELTER,4477590.0,5590000.0,96.2,False,Utilization_Certificate_PRJ000563.pdf
DOC0001127,PRJ000564,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,3560000.0,3560000.0,91.1,False,Purchase_Bill_PRJ000564.pdf
DOC0001128,PRJ000564,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SANITATION,811680.0,3560000.0,98.4,False,Utilization_Certificate_PRJ000564.pdf
DOC0001129,PRJ000565,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,1130000.0,1130000.0,90.9,False,Purchase_Bill_PRJ000565.pdf
DOC0001130,PRJ000565,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),HEALTHCARE,1130000.0,1130000.0,90.3,False,Utilization_Certificate_PRJ000565.pdf
DOC0001131,PRJ000566,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,1960000.0,1960000.0,96.2,False,Purchase_Bill_PRJ000566.pdf
DOC0001132,PRJ000566,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,2371600.0,1960000.0,99.0,False,Utilization_Certificate_PRJ000566.pdf
DOC0001133,PRJ000567,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,6760000.0,6760000.0,94.4,False,Purchase_Bill_PRJ000567.pdf
DOC0001134,PRJ000567,UTILIZATION_CERTIFICATE,Varanasi Public Works Department (PWD),BRIDGE,2210520.0,6760000.0,99.1,False,Utilization_Certificate_PRJ000567.pdf
DOC0001135,PRJ000568,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,1800000.0,1800000.0,91.6,False,Purchase_Bill_PRJ000568.pdf
DOC0001136,PRJ000568,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),SANITATION,1350000.0,1800000.0,92.1,False,Utilization_Certificate_PRJ000568.pdf
DOC0001137,PRJ000569,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,ROAD_CONSTRUCTION,7480000.0,7480000.0,95.6,False,Purchase_Bill_PRJ000569.pdf
DOC0001138,PRJ000569,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,3081760.0,7480000.0,95.2,False,Utilization_Certificate_PRJ000569.pdf
DOC0001139,PRJ000570,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,7780000.0,7780000.0,90.6,False,Purchase_Bill_PRJ000570.pdf
DOC0001140,PRJ000570,UTILIZATION_CERTIFICATE,Kanpur Municipal Corporation Infrastructure Cell,ROAD_CONSTRUCTION,404333.13,7780000.0,98.9,False,Utilization_Certificate_PRJ000570.pdf
DOC0001141,PRJ000571,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,5060000.0,5060000.0,97.3,False,Purchase_Bill_PRJ000571.pdf
DOC0001142,PRJ000571,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),PUBLIC_TOILET,4519752.1,5060000.0,97.8,False,Utilization_Certificate_PRJ000571.pdf
DOC0001143,PRJ000572,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,5280000.0,5280000.0,96.9,False,Purchase_Bill_PRJ000572.pdf
DOC0001144,PRJ000572,UTILIZATION_CERTIFICATE,Ujjain District Rural Development Agency (DRDA),WATER_SUPPLY,3960000.0,5280000.0,99.2,False,Utilization_Certificate_PRJ000572.pdf
DOC0001145,PRJ000573,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,5700000.0,5700000.0,89.3,False,Purchase_Bill_PRJ000573.pdf
DOC0001146,PRJ000573,UTILIZATION_CERTIFICATE,Gwalior State Water Supply & Sanitation Board (WSSB),SCHOOL_INFRASTRUCTURE,3750600.0,5700000.0,95.4,False,Utilization_Certificate_PRJ000573.pdf
DOC0001147,PRJ000574,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,7860000.0,7860000.0,92.3,False,Purchase_Bill_PRJ000574.pdf
DOC0001148,PRJ000574,UTILIZATION_CERTIFICATE,Ujjain District Rural Development Agency (DRDA),DRAINAGE,6411768.82,7860000.0,94.0,False,Utilization_Certificate_PRJ000574.pdf
DOC0001149,PRJ000575,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,5470000.0,5470000.0,93.6,False,Purchase_Bill_PRJ000575.pdf
DOC0001150,PRJ000575,UTILIZATION_CERTIFICATE,Sagar Municipal Corporation Infrastructure Cell,WATER_SUPPLY,3391400.0,5470000.0,95.5,False,Utilization_Certificate_PRJ000575.pdf
DOC0001151,PRJ000576,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,1890000.0,1890000.0,90.3,False,Purchase_Bill_PRJ000576.pdf
DOC0001152,PRJ000576,UTILIZATION_CERTIFICATE,Bhagalpur Public Works Department (PWD),DRAINAGE,1098090.0,1890000.0,92.3,False,Utilization_Certificate_PRJ000576.pdf
DOC0001153,PRJ000577,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,4200000.0,4200000.0,96.4,False,Purchase_Bill_PRJ000577.pdf
DOC0001154,PRJ000577,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),HEALTHCARE,5922000.0,4200000.0,92.6,False,Utilization_Certificate_PRJ000577.pdf
DOC0001155,PRJ000578,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,SANITATION,3150000.0,3150000.0,97.7,False,Purchase_Bill_PRJ000578.pdf
DOC0001156,PRJ000578,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SANITATION,1304100.0,3150000.0,93.6,False,Utilization_Certificate_PRJ000578.pdf
DOC0001157,PRJ000579,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,8902278.47,7690000.0,69.9,True,Purchase_Bill_PRJ000579.pdf
DOC0001158,PRJ000579,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,4367920.0,7690000.0,97.0,False,Utilization_Certificate_PRJ000579.pdf
DOC0001159,PRJ000580,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,2690000.0,2690000.0,95.8,False,Purchase_Bill_PRJ000580.pdf
DOC0001160,PRJ000580,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),DRAINAGE,567590.0,2690000.0,96.5,False,Utilization_Certificate_PRJ000580.pdf
DOC0001161,PRJ000581,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,7610000.0,7610000.0,88.1,False,Purchase_Bill_PRJ000581.pdf
DOC0001162,PRJ000581,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),ROAD_CONSTRUCTION,6445670.0,7610000.0,91.4,False,Utilization_Certificate_PRJ000581.pdf
DOC0001163,PRJ000582,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,4490000.0,4490000.0,96.3,False,Purchase_Bill_PRJ000582.pdf
DOC0001164,PRJ000582,UTILIZATION_CERTIFICATE,Kanpur Municipal Corporation Infrastructure Cell,BRIDGE,4490000.0,4490000.0,92.5,False,Utilization_Certificate_PRJ000582.pdf
DOC0001165,PRJ000583,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,7980000.0,7980000.0,93.0,False,Purchase_Bill_PRJ000583.pdf
DOC0001166,PRJ000583,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),SANITATION,6296220.0,7980000.0,99.2,False,Utilization_Certificate_PRJ000583.pdf
DOC0001167,PRJ000584,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,7440000.0,7440000.0,91.9,False,Purchase_Bill_PRJ000584.pdf
DOC0001168,PRJ000584,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),DRAINAGE,2127840.0,7440000.0,90.9,False,Utilization_Certificate_PRJ000584.pdf
DOC0001169,PRJ000585,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,5780000.0,5780000.0,95.8,False,Purchase_Bill_PRJ000585.pdf
DOC0001170,PRJ000585,UTILIZATION_CERTIFICATE,Varanasi Public Works Department (PWD),SANITATION,2601000.0,5780000.0,90.5,False,Utilization_Certificate_PRJ000585.pdf
DOC0001171,PRJ000586,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,SOLAR_ENERGY,2560000.0,2560000.0,90.5,False,Purchase_Bill_PRJ000586.pdf
DOC0001172,PRJ000586,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SOLAR_ENERGY,686080.0,2560000.0,99.1,False,Utilization_Certificate_PRJ000586.pdf
DOC0001173,PRJ000587,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,7890000.0,7890000.0,94.9,False,Purchase_Bill_PRJ000587.pdf
DOC0001174,PRJ000587,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),SOLAR_ENERGY,6703945.26,7890000.0,99.9,False,Utilization_Certificate_PRJ000587.pdf
DOC0001175,PRJ000588,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,2740000.0,2740000.0,97.6,False,Purchase_Bill_PRJ000588.pdf
DOC0001176,PRJ000588,UTILIZATION_CERTIFICATE,Chennai State Water Supply & Sanitation Board (WSSB),ROAD_REPAIR,1630300.0,2740000.0,96.6,False,Utilization_Certificate_PRJ000588.pdf
DOC0001177,PRJ000589,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,2390000.0,2390000.0,93.7,False,Purchase_Bill_PRJ000589.pdf
DOC0001178,PRJ000589,UTILIZATION_CERTIFICATE,Mysuru District Rural Development Agency (DRDA),BRIDGE,3011400.0,2390000.0,99.8,False,Utilization_Certificate_PRJ000589.pdf
DOC0001179,PRJ000590,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,1570000.0,1570000.0,89.5,False,Purchase_Bill_PRJ000590.pdf
DOC0001180,PRJ000590,UTILIZATION_CERTIFICATE,Bengaluru Public Works Department (PWD),HEALTHCARE,706500.0,1570000.0,94.8,False,Utilization_Certificate_PRJ000590.pdf
DOC0001181,PRJ000591,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,5260000.0,5260000.0,88.4,False,Purchase_Bill_PRJ000591.pdf
DOC0001182,PRJ000591,UTILIZATION_CERTIFICATE,Bengaluru Municipal Corporation Infrastructure Cell,PUBLIC_TOILET,4160660.0,5260000.0,97.0,False,Utilization_Certificate_PRJ000591.pdf
DOC0001183,PRJ000592,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,1560000.0,1560000.0,97.9,False,Purchase_Bill_PRJ000592.pdf
DOC0001184,PRJ000592,UTILIZATION_CERTIFICATE,Hubballi State Water Supply & Sanitation Board (WSSB),ROAD_REPAIR,619320.0,1560000.0,99.2,False,Utilization_Certificate_PRJ000592.pdf
DOC0001185,PRJ000593,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,7690000.0,7690000.0,89.0,False,Purchase_Bill_PRJ000593.pdf
DOC0001186,PRJ000593,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),BUS_SHELTER,2060920.0,7690000.0,96.0,False,Utilization_Certificate_PRJ000593.pdf
DOC0001187,PRJ000594,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,5360000.0,5360000.0,89.5,False,Purchase_Bill_PRJ000594.pdf
DOC0001188,PRJ000594,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),SOLAR_ENERGY,2412000.0,5360000.0,96.4,False,Utilization_Certificate_PRJ000594.pdf
DOC0001189,PRJ000595,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,3530000.0,3530000.0,96.6,False,Purchase_Bill_PRJ000595.pdf
DOC0001190,PRJ000595,UTILIZATION_CERTIFICATE,Varanasi Public Works Department (PWD),BUS_SHELTER,1743820.0,3530000.0,92.1,False,Utilization_Certificate_PRJ000595.pdf
DOC0001191,PRJ000596,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,5840000.0,5840000.0,90.6,False,Purchase_Bill_PRJ000596.pdf
DOC0001192,PRJ000596,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),COMMUNITY_HALL,5239942.57,5840000.0,98.2,False,Utilization_Certificate_PRJ000596.pdf
DOC0001193,PRJ000597,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,2310000.0,2310000.0,98.0,False,Purchase_Bill_PRJ000597.pdf
DOC0001194,PRJ000597,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),COMMUNITY_HALL,1039500.0,2310000.0,93.6,False,Utilization_Certificate_PRJ000597.pdf
DOC0001195,PRJ000598,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,1950000.0,1950000.0,91.1,False,Purchase_Bill_PRJ000598.pdf
DOC0001196,PRJ000598,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),WATER_SUPPLY,887250.0,1950000.0,98.1,False,Utilization_Certificate_PRJ000598.pdf
DOC0001197,PRJ000599,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,2150000.0,2150000.0,97.7,False,Purchase_Bill_PRJ000599.pdf
DOC0001198,PRJ000599,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,608450.0,2150000.0,97.2,False,Utilization_Certificate_PRJ000599.pdf
DOC0001199,PRJ000600,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,1860000.0,1860000.0,93.5,False,Purchase_Bill_PRJ000600.pdf
DOC0001200,PRJ000600,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,1395000.0,1860000.0,97.2,False,Utilization_Certificate_PRJ000600.pdf
DOC0001201,PRJ000601,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,7790000.0,7790000.0,90.0,False,Purchase_Bill_PRJ000601.pdf
DOC0001202,PRJ000601,UTILIZATION_CERTIFICATE,Kanpur Municipal Corporation Infrastructure Cell,BRIDGE,2290260.0,7790000.0,98.3,False,Utilization_Certificate_PRJ000601.pdf
DOC0001203,PRJ000602,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,4900000.0,4900000.0,90.0,False,Purchase_Bill_PRJ000602.pdf
DOC0001204,PRJ000602,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),SOLAR_ENERGY,2205000.0,4900000.0,94.1,False,Utilization_Certificate_PRJ000602.pdf
DOC0001205,PRJ000603,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,2968534.11,2320000.0,50.3,True,Purchase_Bill_PRJ000603.pdf
DOC0001206,PRJ000603,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,1266720.0,2320000.0,96.4,False,Utilization_Certificate_PRJ000603.pdf
DOC0001207,PRJ000604,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,7970000.0,7970000.0,88.6,False,Purchase_Bill_PRJ000604.pdf
DOC0001208,PRJ000604,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),SPORTS_FACILITY,2406940.0,7970000.0,97.5,False,Utilization_Certificate_PRJ000604.pdf
DOC0001209,PRJ000605,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,720000.0,720000.0,91.3,False,Purchase_Bill_PRJ000605.pdf
DOC0001210,PRJ000605,UTILIZATION_CERTIFICATE,Srinagar Municipal Corporation Infrastructure Cell,WATER_SUPPLY,166320.0,720000.0,91.4,False,Utilization_Certificate_PRJ000605.pdf
DOC0001211,PRJ000606,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,6540000.0,6540000.0,95.0,False,Purchase_Bill_PRJ000606.pdf
DOC0001212,PRJ000606,UTILIZATION_CERTIFICATE,Sopore State Water Supply & Sanitation Board (WSSB),HEALTHCARE,6540000.0,6540000.0,96.4,False,Utilization_Certificate_PRJ000606.pdf
DOC0001213,PRJ000607,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,580000.0,580000.0,92.2,False,Purchase_Bill_PRJ000607.pdf
DOC0001214,PRJ000607,UTILIZATION_CERTIFICATE,Srinagar Municipal Corporation Infrastructure Cell,DRAINAGE,261000.0,580000.0,97.4,False,Utilization_Certificate_PRJ000607.pdf
DOC0001215,PRJ000608,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,7600000.0,7600000.0,88.1,False,Purchase_Bill_PRJ000608.pdf
DOC0001216,PRJ000608,UTILIZATION_CERTIFICATE,Sopore State Water Supply & Sanitation Board (WSSB),BRIDGE,1877200.0,7600000.0,99.3,False,Utilization_Certificate_PRJ000608.pdf
DOC0001217,PRJ000609,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,6130000.0,6130000.0,97.2,False,Purchase_Bill_PRJ000609.pdf
DOC0001218,PRJ000609,UTILIZATION_CERTIFICATE,Raipur District Rural Development Agency (DRDA),SOLAR_ENERGY,1563150.0,6130000.0,97.0,False,Utilization_Certificate_PRJ000609.pdf
DOC0001219,PRJ000610,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,7890000.0,7890000.0,94.9,False,Purchase_Bill_PRJ000610.pdf
DOC0001220,PRJ000610,UTILIZATION_CERTIFICATE,Durg State Water Supply & Sanitation Board (WSSB),WATER_SUPPLY,5309970.0,7890000.0,95.5,False,Utilization_Certificate_PRJ000610.pdf
